"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"282","2015-01-13 00:34:16","2015-01-13 00:38:58","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","958","Subscriber","1969","1"
"553","2015-01-13 00:36:45","2015-01-13 00:45:58","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1023","Subscriber","1989","1"
"414","2015-01-13 00:39:01","2015-01-13 00:45:55","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","670","Subscriber","1981","1"
"249","2015-01-13 00:44:10","2015-01-13 00:48:20","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","638","Subscriber","1992","1"
"250","2015-01-13 05:22:26","2015-01-13 05:26:36","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","822","Subscriber","1989","1"
"273","2015-01-13 05:28:59","2015-01-13 05:33:33","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1087","Subscriber","1990","1"
"542","2015-01-13 06:16:52","2015-01-13 06:25:55","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1073","Customer","1960","2"
"542","2015-01-13 06:17:51","2015-01-13 06:26:53","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","938","Customer","1961","2"
"263","2015-01-13 06:27:23","2015-01-13 06:31:47","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1074","Subscriber","1992","2"
"895","2015-01-13 06:39:34","2015-01-13 06:54:29","115","Porter Square Station","42.387995","-71.119084","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","661","Customer","1974","2"
"165","2015-01-13 06:45:44","2015-01-13 06:48:30","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","1171","Subscriber","1980","1"
"520","2015-01-13 06:47:26","2015-01-13 06:56:06","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","951","Customer","1990","1"
"420","2015-01-13 06:54:49","2015-01-13 07:01:50","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","1310","Subscriber","1989","2"
"1428","2015-01-13 06:54:54","2015-01-13 07:18:42","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","11","Longwood Ave / Binney St","42.338629","-71.1065","670","Subscriber","1977","1"
"570","2015-01-13 07:10:14","2015-01-13 07:19:45","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1280","Subscriber","1962","1"
"288","2015-01-13 07:12:08","2015-01-13 07:16:57","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","714","Subscriber","1988","2"
"954","2015-01-13 07:12:11","2015-01-13 07:28:05","115","Porter Square Station","42.387995","-71.119084","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1111","Subscriber","1975","1"
"564","2015-01-13 07:21:32","2015-01-13 07:30:56","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","643","Subscriber","1982","1"
"492","2015-01-13 07:26:40","2015-01-13 07:34:52","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","115","Porter Square Station","42.387995","-71.119084","926","Customer","1971","1"
"790","2015-01-13 07:36:38","2015-01-13 07:49:48","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","1092","Subscriber","1990","2"
"119","2015-01-13 07:37:47","2015-01-13 07:39:47","107","Ames St at Main St","42.3625","-71.08822","141","Kendall Street","42.363560158429884","-71.08216792345047","861","Customer","1973","1"
"428","2015-01-13 07:37:50","2015-01-13 07:44:58","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","653","Subscriber","1976","1"
"194","2015-01-13 07:41:54","2015-01-13 07:45:08","107","Ames St at Main St","42.3625","-71.08822","117","Binney St / Sixth St","42.366095","-71.086388","1289","Customer","1970","2"
"284","2015-01-13 07:44:08","2015-01-13 07:48:52","115","Porter Square Station","42.387995","-71.119084","140","Danehy Park","42.388966","-71.132788","926","Subscriber","1982","1"
"318","2015-01-13 07:47:52","2015-01-13 07:53:11","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","877","Customer","1962","2"
"511","2015-01-13 07:51:29","2015-01-13 08:00:01","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","858","Subscriber","1961","1"
"294","2015-01-13 07:53:00","2015-01-13 07:57:55","107","Ames St at Main St","42.3625","-71.08822","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","1079","Customer","1971","1"
"402","2015-01-13 07:53:42","2015-01-13 08:00:25","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","1268","Subscriber","1988","2"
"1342","2015-01-13 07:55:52","2015-01-13 08:18:14","140","Danehy Park","42.388966","-71.132788","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","772","Subscriber","1984","1"
"529","2015-01-13 07:57:56","2015-01-13 08:06:45","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","685","Subscriber","1983","1"
"564","2015-01-13 08:00:14","2015-01-13 08:09:38","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1003","Subscriber","1977","1"
"319","2015-01-13 08:01:27","2015-01-13 08:06:47","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","107","Ames St at Main St","42.3625","-71.08822","1096","Subscriber","1991","2"
"472","2015-01-13 08:04:14","2015-01-13 08:12:06","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","714","Subscriber","1979","1"
"316","2015-01-13 08:07:21","2015-01-13 08:12:37","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1105","Customer","1980","1"
"264","2015-01-13 08:09:34","2015-01-13 08:13:58","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","866","Subscriber","1986","1"
"206","2015-01-13 08:10:04","2015-01-13 08:13:31","117","Binney St / Sixth St","42.366095","-71.086388","107","Ames St at Main St","42.3625","-71.08822","1289","Customer","1980","2"
"468","2015-01-13 08:10:05","2015-01-13 08:17:54","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","948","Customer","1978","1"
"271","2015-01-13 08:10:40","2015-01-13 08:15:11","107","Ames St at Main St","42.3625","-71.08822","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","641","Subscriber","1991","1"
"333","2015-01-13 08:11:42","2015-01-13 08:17:16","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","802","Subscriber","1980","2"
"870","2015-01-13 08:12:40","2015-01-13 08:27:11","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","783","Subscriber","1962","1"
"702","2015-01-13 08:13:07","2015-01-13 08:24:49","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","962","Customer","1979","1"
"398","2015-01-13 08:14:44","2015-01-13 08:21:22","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1140","Customer","1974","1"
"616","2015-01-13 08:15:09","2015-01-13 08:25:25","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","984","Subscriber","1978","1"
"320","2015-01-13 08:17:01","2015-01-13 08:22:22","115","Porter Square Station","42.387995","-71.119084","140","Danehy Park","42.388966","-71.132788","682","Subscriber","1977","1"
"392","2015-01-13 08:18:38","2015-01-13 08:25:10","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1105","Customer","1980","1"
"210","2015-01-13 08:19:13","2015-01-13 08:22:43","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","705","Subscriber","1981","1"
"477","2015-01-13 08:19:48","2015-01-13 08:27:46","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","983","Subscriber","1956","1"
"750","2015-01-13 08:21:11","2015-01-13 08:33:42","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","718","Subscriber","1988","2"
"235","2015-01-13 08:22:53","2015-01-13 08:26:49","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","107","Ames St at Main St","42.3625","-71.08822","999","Subscriber","1982","1"
"213","2015-01-13 08:24:49","2015-01-13 08:28:23","107","Ames St at Main St","42.3625","-71.08822","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1096","Customer","1972","1"
"326","2015-01-13 08:25:35","2015-01-13 08:31:02","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","923","Subscriber","1990","1"
"539","2015-01-13 08:25:44","2015-01-13 08:34:43","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","141","Kendall Street","42.363560158429884","-71.08216792345047","1282","Customer","1989","1"
"361","2015-01-13 08:26:09","2015-01-13 08:32:11","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","671","Customer","1985","1"
"370","2015-01-13 08:27:52","2015-01-13 08:34:02","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","142","Alewife Station at Russell Field","42.396105","-71.139459","869","Customer","1983","2"
"308","2015-01-13 08:31:09","2015-01-13 08:36:17","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1280","Subscriber","1981","2"
"1192","2015-01-13 08:33:28","2015-01-13 08:53:20","115","Porter Square Station","42.387995","-71.119084","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","967","Subscriber","1978","1"
"139","2015-01-13 08:33:32","2015-01-13 08:35:52","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","143","EF - North Point Park","42.369885","-71.069957","780","Subscriber","1991","1"
"875","2015-01-13 08:33:36","2015-01-13 08:48:11","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","769","Subscriber","1996","2"
"439","2015-01-13 08:33:56","2015-01-13 08:41:15","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","107","Ames St at Main St","42.3625","-71.08822","708","Customer","1984","1"
"583","2015-01-13 08:34:08","2015-01-13 08:43:52","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","683","Subscriber","1982","1"
"294","2015-01-13 08:34:52","2015-01-13 08:39:46","107","Ames St at Main St","42.3625","-71.08822","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","999","Customer","1963","2"
"442","2015-01-13 08:35:40","2015-01-13 08:43:02","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","1286","Subscriber","1973","1"
"480","2015-01-13 08:35:52","2015-01-13 08:43:53","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","661","Subscriber","1990","2"
"362","2015-01-13 08:36:42","2015-01-13 08:42:45","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1094","Subscriber","1990","1"
"269","2015-01-13 08:37:48","2015-01-13 08:42:17","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1304","Subscriber","1968","1"
"588","2015-01-13 08:37:52","2015-01-13 08:47:41","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","878","Subscriber","1978","2"
"289","2015-01-13 08:37:55","2015-01-13 08:42:45","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1313","Customer","1992","2"
"272","2015-01-13 08:38:04","2015-01-13 08:42:36","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","744","Customer","1990","1"
"507","2015-01-13 08:39:00","2015-01-13 08:47:28","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","731","Subscriber","1988","2"
